category,subcategory,rank,keyword,affinity
Sports,Cricket,2,feeling cold,0.6730481603350283
Sports,Cricket,2,crew necks available use code mills at discount off,0.6730481603350283
Sports,Cricket,2,stars becca tilley and robert graha,0.6730481603350283
Sports,Cricket,2,a gift,0.6730481603350283
Sports,Cricket,2,summer slim lace,0.6580915345498056
Sports,Cricket,2,available at sales code mills at discount off free sh,0.6580915345498056
Sports,Cricket,2,available sales code mills at dis,0.6281782829793598
Sports,Cricket,2,the cold season crew necks,0.6281782829793598
Sports,Cricket,2,off https,0.6281782829793598
Sports,Cricket,2,use code slim,0.6281782829793598
Sports,Cricket,2,colors shop,0.6281782829793598
Sports,Cricket,2,classic roshe runs available,0.6281782829793598
Sports,Cricket,2,yoongi jimin,0.613221657194137
Sports,Cricket,2,a presidential campaign namjoon,0.613221657194137
Sports,Cricket,2,here sales code mills at,0.5533951540532456
Sports,Cricket,2,your exclusive crew necks,0.5533951540532456
Sports,Cricket,2,george bailey,0.5085252766975771
Sports,Cricket,2,a photo,0.4786120251271313
Sports,Cricket,2,a rapist,0.44869877355668564
Sports,Cricket,2,nfl wire bowl projections,0.43374214777146275
Sports,Cricket,2,now available at sales code mills at discou,0.40382889620101703
Sports,Cricket,2,mayward goestolucena,0.40382889620101703
Sports,Cricket,2,ungrateful people,0.40382889620101703
Sports,Cricket,2,crew necks,0.40382889620101703
Sports,Cricket,2,nothing ungrateful,0.40382889620101703
Sports,Cricket,2,first scalp,0.3739156446305713
Sports,Cricket,2,gst council stalemate,0.3739156446305713
Sports,Cricket,2,a wicket,0.3589590188453485
Sports,Cricket,2,a nation,0.3589590188453485
Sports,Cricket,2,a bigtime,0.3589590188453485
Arts & Entertainment,Movies,1,the movie,7.608819833200045
Arts & Entertainment,Movies,1,bee movie,5.7922997829315666
Arts & Entertainment,Movies,1,a movie,5.243916371529761
Arts & Entertainment,Movies,1,the wildest movie,3.4159716668570774
Arts & Entertainment,Movies,1,a member,2.2506569176282416
Arts & Entertainment,Movies,1,the next time,2.2392322632240376
Arts & Entertainment,Movies,1,preview d,2.045013138352565
Arts & Entertainment,Movies,1,polar express,1.839369359076888
Arts & Entertainment,Movies,1,the bee,1.4509311093339428
Arts & Entertainment,Movies,1,the current bee,1.428081800525534
Arts & Entertainment,Movies,1,a random bee movie,1.3709585285045127
Arts & Entertainment,Movies,1,bee youtube,1.3709585285045127
Arts & Entertainment,Movies,1,movie stage greeting cr,1.1653147492288358
Arts & Entertainment,Movies,1,samaritan vijay,0.8111504626985033
Arts & Entertainment,Movies,1,movie stage greeting cr suave,0.7311778818690735
Arts & Entertainment,Movies,1,a star,0.6854792642522564
Arts & Entertainment,Movies,1,a good movie,0.6626299554438478
Arts & Entertainment,Movies,1,this movie and had,0.6626299554438478
Arts & Entertainment,Movies,1,snapchat imjuicyass,0.6512053010396436
Arts & Entertainment,Movies,1,lesbian movie,0.6169313378270308
Arts & Entertainment,Movies,1,favorite movie,0.6169313378270308
Arts & Entertainment,Movies,1,the movie years,0.5826573746144179
Arts & Entertainment,Movies,1,the main reason,0.5826573746144179
Arts & Entertainment,Movies,1,nope nope,0.5826573746144179
Arts & Entertainment,Movies,1,deceased yall,0.5598080658060094
Arts & Entertainment,Movies,1,the bee movie,0.5141094481891922
Arts & Entertainment,Movies,1,7th anniversary fansign d,0.502684793784988
Arts & Entertainment,Movies,1,movie stage greeting lay lose control fansign,0.4912601393807837
Arts & Entertainment,Movies,1,sweet time,0.4912601393807837
Arts & Entertainment,Movies,1,schedule hats,0.4912601393807837
Arts & Entertainment,Movies,1,sex movie,0.4684108305723752
Arts & Entertainment,Movies,1,a great movie,0.4569861761681709
Arts & Entertainment,Movies,1,a video,0.44556152176396663
Arts & Entertainment,Movies,1,exoglobal preview d,0.43413686735976237
Arts & Entertainment,Movies,1,porn movie,0.42271221295555816
Arts & Entertainment,Movies,1,the galaxy vol,0.377013595338741
Arts & Entertainment,Movies,1,a christmas movie,0.3427396321261282
Arts & Entertainment,Movies,1,hyung movie stage greeting cr astronaut,0.3313149777219239
Arts & Entertainment,Movies,1,a wonderful life,0.3313149777219239
Arts & Entertainment,Movies,1,movie stage greeting cr rrhrr,0.3313149777219239
Arts & Entertainment,Movies,1,the craziest movie,0.3084656689135154
Arts & Entertainment,Movies,1,the instrumental,0.3084656689135154
Arts & Entertainment,Movies,1,cr green,0.2970410145093111
Arts & Entertainment,Movies,1,got ta,0.2970410145093111
Arts & Entertainment,Movies,1,movie release dates,0.2970410145093111
Arts & Entertainment,Movies,1,hyung movie stage greeting,0.2970410145093111
Arts & Entertainment,Movies,1,elmo magalona and janella,0.2856163601051068
Arts & Entertainment,Movies,1,a pizza story love untold,0.2856163601051068
Arts & Entertainment,Movies,1,favorite christmas movie,0.2856163601051068
Arts & Entertainment,Movies,1,fancam d,0.2856163601051068
Arts & Entertainment,Music,1,a black household,3.6761487964989055
Arts & Entertainment,Music,1,gucci mane,3.194748358862144
Arts & Entertainment,Music,1,the jingle bells melody,3.1509846827133483
Arts & Entertainment,Music,1,the music,2.6083150984682715
Arts & Entertainment,Music,1,new music,2.37199124726477
Arts & Entertainment,Music,1,christmas music,1.8293216630196938
Arts & Entertainment,Music,1,the middle,1.698030634573304
Arts & Entertainment,Music,1,the music app,1.6892778993435449
Arts & Entertainment,Music,1,youre closing apps,1.5754923413566742
Arts & Entertainment,Music,1,j cole,1.3566739606126914
Arts & Entertainment,Music,1,generation and aint,1.2866520787746172
Arts & Entertainment,Music,1,the santa claus,1.2866520787746172
Arts & Entertainment,Music,1,great music,1.024070021881838
Arts & Entertainment,Music,1,the way,0.9277899343544859
Arts & Entertainment,Music,1,underwear bras,0.9102844638949672
Arts & Entertainment,Music,1,jeans jackets,0.9102844638949672
Arts & Entertainment,Music,1,shirts sweaters,0.9102844638949672
Arts & Entertainment,Music,1,the wasted youth music,0.8140043763676148
Arts & Entertainment,Music,1,ma ya mcm dont,0.8052516411378555
Arts & Entertainment,Music,1,ya momma house,0.8052516411378555
Arts & Entertainment,Music,1,s music,0.7177242888402626
Arts & Entertainment,Music,1,a rough time,0.6914660831509847
Arts & Entertainment,Music,1,music taste,0.6827133479212254
Arts & Entertainment,Music,1,a video,0.6827133479212254
Arts & Entertainment,Music,1,spotify and apple music,0.673960612691466
Arts & Entertainment,Music,1,bryson tiller,0.673960612691466
Arts & Entertainment,Music,1,music videos,0.6389496717724289
Arts & Entertainment,Music,1,good music,0.6301969365426696
Arts & Entertainment,Music,1,warner music taiwan,0.612691466083151
Arts & Entertainment,Music,1,vid sf9,0.612691466083151
Arts & Entertainment,Music,1,music video,0.586433260393873
Arts & Entertainment,Music,1,migu music awards backstage sohu,0.5251641137855579
Arts & Entertainment,Music,1,makin coco deckin,0.5076586433260394
Arts & Entertainment,Music,1,the mood,0.5076586433260394
Arts & Entertainment,Music,1,the halls and jamming,0.5076586433260394
Arts & Entertainment,Music,1,seoul music awards,0.48140043763676155
Arts & Entertainment,Music,1,fake alright bro,0.46389496717724293
Arts & Entertainment,Music,1,seoul music awards app,0.40262582056892776
Arts & Entertainment,Music,1,vote voting ends,0.40262582056892776
Arts & Entertainment,Music,1,tragicherocorporation thc new,0.39387308533916854
Arts & Entertainment,Music,1,official music,0.39387308533916854
Arts & Entertainment,Music,1,twitter bio,0.39387308533916854
Arts & Entertainment,Music,1,twitter page,0.39387308533916854
Arts & Entertainment,Music,1,music video link,0.39387308533916854
Arts & Entertainment,Music,1,the halls,0.3851203501094092
Arts & Entertainment,Music,1,coco deckin,0.3763676148796499
Arts & Entertainment,Music,1,happy 5th birthday,0.3763676148796499
Arts & Entertainment,Music,1,incredible music friendship inspiring others,0.3763676148796499
Arts & Entertainment,Music,1,christmas music w,0.3763676148796499
Arts & Entertainment,Music,1,cute lil fa,0.3763676148796499
Fashion,Clothing,3,cute kids,1.6065388951521982
Fashion,Clothing,3,football sundays,1.6065388951521982
Fashion,Clothing,3,the part,1.6065388951521982
Fashion,Clothing,3,lake house,1.6065388951521982
Fashion,Clothing,3,price use code abc,1.0522360015031942
Fashion,Clothing,3,slash neck backless dress order,1.0522360015031942
Fashion,Clothing,3,a pair,1.0334460729049229
Fashion,Clothing,3,next door neighbour,0.9676813228109734
Fashion,Clothing,3,the middl,0.9676813228109734
Fashion,Clothing,3,katy perry,0.9113115370161594
Fashion,Clothing,3,a shirt,0.8925216084178881
Fashion,Clothing,3,sideline racism shoes,0.8925216084178881
Fashion,Clothing,3,oversized hoodies,0.8831266441187523
Fashion,Clothing,3,doing laundry,0.807966929725667
Fashion,Clothing,3,a velvet dress,0.7985719654265314
Fashion,Clothing,3,nips and camel toe,0.77978203682826
Fashion,Clothing,3,newdeals shoes,0.7234122510334461
Fashion,Clothing,3,tom ford,0.6952273581360391
Fashion,Clothing,3,melania trump,0.6764374295377678
Fashion,Clothing,3,the tolerant,0.6482525366403608
Fashion,Clothing,3,a dress,0.6200676437429538
Fashion,Clothing,3,the queen,0.6012777151446824
Fashion,Clothing,3,first lady michelle obama,0.5730928222472754
Fashion,Clothing,3,the final round,0.5355129650507328
Fashion,Clothing,3,a tiny bikini,0.5261180007515971
Fashion,Clothing,3,buildthewall shirt part language patriotism,0.5167230364524614
Fashion,Clothing,3,the code savemore,0.5073280721533258
Fashion,Clothing,3,new clothes,0.5073280721533258
Fashion,Clothing,3,a teeny tight bikini,0.4885381435550545
Fashion,Clothing,3,thirst for fashion,0.4509582863585118
Fashion,Clothing,3,yall sleep w shirt,0.4509582863585118
Fashion,Clothing,3,dope roshe run shoes available sales code mills at disco,0.4509582863585118
Fashion,Clothing,3,women men,0.4321683577602405
Fashion,Clothing,3,the theme,0.4227733934611048
Fashion,Clothing,3,mind and clothes keep,0.4227733934611048
Fashion,Clothing,3,them off girl,0.4227733934611048
Fashion,Clothing,3,the shirt,0.41337842916196915
Fashion,Clothing,3,a superhero and trump,0.4039834648628335
Fashion,Clothing,3,the costume party,0.4039834648628335
Fashion,Clothing,3,madonnas daughter,0.4039834648628335
Fashion,Clothing,3,new dope mens clothes collections get any,0.3945885005636978
Fashion,Clothing,3,this using code,0.3945885005636978
Fashion,Clothing,3,yeezyboost shoes available now at sales code mills at discount off,0.38519353626456215
Fashion,Clothing,3,shirt na naman cto mayward goestolucena,0.38519353626456215
Fashion,Clothing,3,women now available at sales code mills at discount off free shipping http,0.38519353626456215
Fashion,Clothing,3,the dance,0.37579857196542654
Fashion,Clothing,3,teenager s high school prom dress,0.37579857196542654
Fashion,Clothing,3,b w knit vneck,0.3664036076662909
Fashion,Clothing,3,pattern casual dress s bhfo,0.3664036076662909
Fashion,Clothing,3,parker womens napa,0.3664036076662909
